,City,Location,lon,lat
1409,"Glendale, WI","(43.1352881, -87.9356423)",43.1352881,-87.9356423
1410,"Durham County, NC","(36.0181316, -78.8751582)",36.0181316,-78.8751582
1411,"Lawrenceville, GA","(33.9562149, -83.9879625)",33.9562149,-83.9879625
1412,"Bee Cave, TX","(30.3085373, -97.94501)",30.3085373,-97.94501
1413,"The Woodlands, TX","(30.1734194, -95.504686)",30.1734194,-95.504686
1414,"South Gate, CA","(33.9463456, -118.200981)",33.9463456,-118.200981
1415,"Gladstone, OR","(45.3803261, -122.5945507)",45.3803261,-122.5945507
1416,"Orenco, OR","(45.5276165, -122.912047)",45.5276165,-122.912047
1417,"Calumet City, IL","(41.6155909, -87.5294871)",41.6155909,-87.5294871
1418,"Hyde Park, IL","(41.7944464, -87.5939244)",41.7944464,-87.5939244
1419,"Northglenn, CO","(39.885541, -104.9872026)",39.885541,-104.9872026
1420,"South Weymouth, MA","(42.1751002, -70.9494899)",42.1751002,-70.9494899
1421,"North Billerica, MA","(42.5834258, -71.2845035)",42.5834258,-71.2845035
1422,"Sanborn, NY","(43.136723, -78.8847611)",43.136723,-78.8847611
1423,"Farmington, NY","(42.9832214, -77.3089608)",42.9832214,-77.3089608
1424,"Cookville, NY","(43.0097817, -78.3266867)",43.0097817,-78.3266867
1425,"Southhampton, NY","(40.88857575, -72.4451080080292)",40.88857575,-72.4451080080292
1426,"Woodbury, NY","(41.3645382, -74.1059775)",41.3645382,-74.1059775
1427,"Congers, NY","(41.150651, -73.9454159)",41.150651,-73.9454159
1428,"Dania Beach, FL","(26.05078395, -80.1461239262723)",26.05078395,-80.1461239262723
1429,"Pineville, NC","(35.0832014, -80.8922957)",35.0832014,-80.8922957
1430,"Audubon, NJ","(39.8909466, -75.0729504)",39.8909466,-75.0729504
1431,"Morton, PA","(39.9098345, -75.3235215)",39.9098345,-75.3235215
1432,"Barrington, NJ","(39.8648357, -75.0551714)",39.8648357,-75.0551714
1433,"Clinton Township, MI","(42.58484, -82.9348245827748)",42.58484,-82.9348245827748
1434,"Essex, MD","(39.3075071, -76.4790355)",39.3075071,-76.4790355
1435,"Conley, GA","(33.6358385, -84.3294500921876)",33.6358385,-84.3294500921876
1436,"North Saint Paul, MN","(45.0124657, -92.9918828)",45.0124657,-92.9918828
1437,"Albion, NY","(43.246488, -78.193516)",43.246488,-78.193516
1438,"Jamaica, NY","(40.6914852, -73.8056771)",40.6914852,-73.8056771
1439,"Vinings, GA","(33.8648262, -84.4643744)",33.8648262,-84.4643744
1440,"Altadena, CA","(34.1863161, -118.1352329)",34.1863161,-118.1352329
1441,"Glenwood, WA","(41.0469437, -95.7425055)",41.0469437,-95.7425055
1442,"Williamson, NY","(43.224118, -77.186356)",43.224118,-77.186356
1443,"Reseda, CA","(34.2011156, -118.5364742)",34.2011156,-118.5364742
1444,"La Grange, IL","(41.8054577, -87.8748644)",41.8054577,-87.8748644
1445,"Arlington, MA","(42.4153739, -71.1564428)",42.4153739,-71.1564428
1446,"Frankfort, NY","(43.038959, -75.070436)",43.038959,-75.070436
1447,"Upper Providence, PA","(39.9551106, -75.4229738)",39.9551106,-75.4229738
1448,"Mainland, PA","(40.2559375, -75.3601755)",40.2559375,-75.3601755
1449,"Horn Lake, MS","(34.9553719, -90.0348139)",34.9553719,-90.0348139
1450,"Redan, GA","(-26.62, 27.9661111)",-26.62,27.9661111
1451,"Clarkston, GA","(33.8095487, -84.2396434)",33.8095487,-84.2396434
1452,"Camp Parks, CA","(37.7293565, -121.891974113554)",37.7293565,-121.891974113554
1453,"North Austin, TX","(30.8630288, -102.8973737)",30.8630288,-102.8973737
1454,"Galena Park, TX","(29.7335616, -95.2302123)",29.7335616,-95.2302123
1455,"Signal Hill, CA","(33.804826, -118.168259)",33.804826,-118.168259
1456,"Roosevelt, WA","(48.7584426, -122.4518346)",48.7584426,-122.4518346
1457,"Keyport, WA","(47.69893755, -122.618866398672)",47.69893755,-122.618866398672
1458,"Owego, NY","(42.1034075, -76.2621549)",42.1034075,-76.2621549
1459,"Hyde Park, NY","(41.7848155, -73.9331924)",41.7848155,-73.9331924
1460,"Ticonderoga, NY","(43.848889, -73.423347)",43.848889,-73.423347
1461,"Port Dickinson, NY","(42.133409, -75.8963066)",42.133409,-75.8963066
1462,"Orient Point, NY","(41.1523202, -72.251191)",41.1523202,-72.251191
1463,"Haverford, PA","(40.0131672, -75.2943516)",40.0131672,-75.2943516
1464,"Hamilton County, IN","(40.0749813, -86.0498885)",40.0749813,-86.0498885
1465,"Brownsburg, IN","(39.8433769, -86.3977736)",39.8433769,-86.3977736
1466,"Abingdon, MD","(39.4623305, -76.2791236)",39.4623305,-76.2791236
1467,"Mableton, GA","(33.811344, -84.5669806134125)",33.811344,-84.5669806134125
1469,"Peachtree Corners, GA","(33.9701009, -84.2215869)",33.9701009,-84.2215869
1470,"Parma Heights, OH","(41.3900518, -81.7595769)",41.3900518,-81.7595769
1471,"San Anselmo, CA","(37.9744323, -122.5615032)",37.9744323,-122.5615032
1472,"Wilmington, CA","(33.780018, -118.2625711)",33.780018,-118.2625711
1474,"Panorama City, CA","(34.2242902, -118.4453745)",34.2242902,-118.4453745
1475,"Mill Creek, WA","(47.8577455, -122.2210628)",47.8577455,-122.2210628
1476,"Hines, IL","(41.8536425, -87.8395035)",41.8536425,-87.8395035
1477,"West Point, NY","(41.3558443, -74.0077671884127)",41.3558443,-74.0077671884127
1478,"Edmeston, NY","(42.6978509, -75.2437763)",42.6978509,-75.2437763
1479,"Cassadaga, NY","(42.344225, -79.309489)",42.344225,-79.309489
1480,"Saint Davids, PA","(40.0409428, -75.3785234)",40.0409428,-75.3785234
1481,"Bloomfield, MI","(36.8858853, -89.9292572)",36.8858853,-89.9292572
1482,"The Lakes, NV","(36.1395669, -115.2843133)",36.1395669,-115.2843133
1483,"Thiensville, WI","(43.2375067, -87.9787001)",43.2375067,-87.9787001
1484,"Franklinton, NC","(36.1018163, -78.4580543)",36.1018163,-78.4580543
1485,"Bay Point, CA","(38.0270429, -121.9578477)",38.0270429,-121.9578477
1486,"Bangor, WA","(42.1729177, -93.0928454)",42.1729177,-93.0928454
1487,"Elmwood Park, IL","(41.9205931, -87.8160169)",41.9205931,-87.8160169
1488,"Lynn, MA","(42.466763, -70.9494939)",42.466763,-70.9494939
1489,"Cold Spring Harbor, NY","(40.8714873, -73.456788)",40.8714873,-73.456788
1490,"Erie County, NY","(42.7164263, -78.7620327)",42.7164263,-78.7620327
1491,"Mount Kisco, NY","(41.2042616, -73.7270761)",41.2042616,-73.7270761
1492,"Norwich, NY","(42.531184, -75.5235149)",42.531184,-75.5235149
1493,"Jeffersonville, NY","(41.7809217, -74.9337755)",41.7809217,-74.9337755
1494,"Pleasantville, NY","(41.1328736, -73.7926335)",41.1328736,-73.7926335
1495,"Indian Trail, NC","(35.0768141, -80.6692352)",35.0768141,-80.6692352
1496,"Abington, PA","(40.1206656, -75.1179512)",40.1206656,-75.1179512
1497,"Levittown, PA","(40.1573365, -74.8322796129119)",40.1573365,-74.8322796129119
1498,"Saratoga, CA","(37.2638324, -122.0230146)",37.2638324,-122.0230146
1499,"Alviso, CA","(37.426051, -121.9752373)",37.426051,-121.9752373
1500,"Franklin County, OH","(40.0283162, -83.0076657)",40.0283162,-83.0076657
1501,"Pickaway County, OH","(39.6725327, -83.0373284)",39.6725327,-83.0373284
1502,"Madison County, OH","(39.8868227, -83.3937233)",39.8868227,-83.3937233
1503,"Hopkins, NC","(35.8848752, -78.3522199)",35.8848752,-78.3522199
1504,"Chamblee, GA","(33.892176, -84.2988296)",33.892176,-84.2988296
1505,"Fulton County, GA","(34.0580391, -84.2961283)",34.0580391,-84.2961283
1506,"White Bear Lake, MN","(45.0838098, -93.0069304)",45.0838098,-93.0069304
1507,"Sunland, CA","(36.0224523, -118.9823221)",36.0224523,-118.9823221
1508,"Garden Grove, CA","(33.7746292, -117.9463717)",33.7746292,-117.9463717
1509,"Multnomah, OR","(45.5093799, -122.4006413)",45.5093799,-122.4006413
1510,"Lyons, IL","(41.811108, -87.8232695)",41.811108,-87.8232695
1511,"Edgewater, CO","(39.7508575, -105.063811236229)",39.7508575,-105.063811236229
1512,"Ogdensburg, NY","(44.694285, -75.486374)",44.694285,-75.486374
1513,"Belmont, NC","(35.2429175, -81.037297)",35.2429175,-81.037297
1514,"Ridley Park, PA","(39.8812236, -75.3237993)",39.8812236,-75.3237993
1515,"Santa Cruz County, CA","(37.050096, -121.9905908)",37.050096,-121.9905908
1516,"Arnold, MD","(39.0320784, -76.5025431)",39.0320784,-76.5025431
1517,"Fairburn, GA","(33.5670562, -84.5810418)",33.5670562,-84.5810418
1519,"Harriman, NY","(41.308427, -74.1445899)",41.308427,-74.1445899
1520,"Newark, NY","(43.0467301, -77.0952516)",43.0467301,-77.0952516
1521,"Southeastern, PA","(33.2610223, -87.5119995)",33.2610223,-87.5119995
1522,"West Islip, NY","(40.7058564, -73.3077301)",40.7058564,-73.3077301
1523,"North Houston, TX","(29.925593, -95.5148632)",29.925593,-95.5148632
1524,"Bremerton, WA","(47.5653663, -122.6246836)",47.5653663,-122.6246836
1525,"Spencer, NY","(42.2097963, -76.4932748)",42.2097963,-76.4932748
1526,"Wantagh, NY","(40.6837121, -73.5101258)",40.6837121,-73.5101258
1527,"Lancaster, NY","(42.9005956, -78.669997)",42.9005956,-78.669997
1528,"Evesham, NJ","(39.851752, -74.8917411837164)",39.851752,-74.8917411837164
1529,"Penndel, PA","(40.1520541, -74.9165553)",40.1520541,-74.9165553
1530,"DeSoto, TX","(32.6060145, -96.8656575351241)",32.6060145,-96.8656575351241
1531,"Mayport, FL","(30.3933366, -81.4305924)",30.3933366,-81.4305924
1532,"Highlandtown, MD","(39.2884629, -76.5675452)",39.2884629,-76.5675452
1533,"Ellenwood, GA","(33.6101096, -84.287978)",33.6101096,-84.287978
1534,"Lilburn, GA","(33.8901036, -84.1429719)",33.8901036,-84.1429719
1535,"Redondo Junction, CA","(34.0160961, -118.2235269)",34.0160961,-118.2235269
1536,"Redondo, WA","(47.3495243, -122.321463362649)",47.3495243,-122.321463362649
1537,"Covington, WA","(47.3657791, -122.100222)",47.3657791,-122.100222
1538,"Wood Village, OR","(45.5372449, -122.417838731697)",45.5372449,-122.417838731697
1539,"Ridgefield, WA","(45.8167616, -122.7433775)",45.8167616,-122.7433775
1540,"Medina, NY","(43.220058, -78.386969)",43.220058,-78.386969
1541,"Northport, NY","(40.9038855, -73.3419913726415)",40.9038855,-73.3419913726415
1542,"University Park, FL","(25.7464895, -80.367553)",25.7464895,-80.367553
1543,"Miami-Dade County, FL","(25.6364246, -80.4989467)",25.6364246,-80.4989467
1544,"North Central, PA","(39.9751127, -75.1629555)",39.9751127,-75.1629555
1545,"Ovilla, TX","(32.5265264, -96.8863898)",32.5265264,-96.8863898
1546,"Avon, IN","(39.7628227, -86.3997168)",39.7628227,-86.3997168
1547,"Lutherville-Timonium, MD","(39.4289472, -76.6271397)",39.4289472,-76.6271397
1548,"Morrow, GA","(33.5831662, -84.3393683)",33.5831662,-84.3393683
1549,"Austell, GA","(33.8126059, -84.6343783)",33.8126059,-84.6343783
1550,"Manor, TX","(30.3407629, -97.5569456)",30.3407629,-97.5569456
1551,"Kyle, TX","(29.9892928, -97.8772103)",29.9892928,-97.8772103
1552,"Silverdale, WA","(47.6594091, -122.6766317)",47.6594091,-122.6766317
1553,"Flossmoor, IL","(41.5428123, -87.6847684)",41.5428123,-87.6847684
1554,"Greenvale, NY","(40.8106558, -73.6284614)",40.8106558,-73.6284614
1555,"Henrietta, NY","(43.0611781, -77.6338983)",43.0611781,-77.6338983
1556,"South Corning, NY","(42.121741, -77.0371895)",42.121741,-77.0371895
1557,"Colonie, NY","(42.7178558, -73.8334554)",42.7178558,-73.8334554
1558,"Mount Holly, NC","(35.2981943, -81.0159081)",35.2981943,-81.0159081
1559,"Mantua, NJ","(39.7940026, -75.1721232)",39.7940026,-75.1721232
1560,"Bartlett, TN","(35.2045329, -89.8739753)",35.2045329,-89.8739753
1561,"Milford, MD","(39.347884, -76.7410842)",39.347884,-76.7410842
1562,"Phoenix, MD","(39.5163872, -76.6177815)",39.5163872,-76.6177815
1563,"Garrison, MD","(39.4059391, -76.7605299)",39.4059391,-76.7605299
1564,"Pikesville, MD","(39.3745035, -76.7227288)",39.3745035,-76.7227288
1565,"Sykesville, MD","(39.3658002, -76.9690387)",39.3658002,-76.9690387
1566,"Gladstone, MO","(39.2038918, -94.554677)",39.2038918,-94.554677
1567,"Valley View, OH","(41.3878312, -81.6045685)",41.3878312,-81.6045685
1568,"Minnetrista, MN","(44.938296, -93.7177406)",44.938296,-93.7177406
1569,"Buda, TX","(30.0852135, -97.8402827)",30.0852135,-97.8402827
1570,"Channelview, TX","(29.7760599, -95.1146533)",29.7760599,-95.1146533
1571,"Monroe, WA","(47.862745, -121.987547016841)",47.862745,-121.987547016841
1572,"Montgomery County, MD","(39.1406267, -77.2075612)",39.1406267,-77.2075612
1573,"North Tonawanda, NY","(43.038668, -78.8642034)",43.038668,-78.8642034
1574,"W Henrietta, NY","(43.0400626, -77.6616685)",43.0400626,-77.6616685
1575,"Geneseo, NY","(42.795896, -77.816947)",42.795896,-77.816947
1576,"Carmel Valley, CA","(36.4796839, -121.7324476)",36.4796839,-121.7324476
1577,"Fairless Hills, PA","(40.178142, -74.8564445940215)",40.178142,-74.8564445940215
1579,"Woodhaven, MI","(42.1370519, -83.2451066)",42.1370519,-83.2451066
1580,"Youngsville, NC","(36.0247769, -78.4767034)",36.0247769,-78.4767034
1581,"DeKalb County, GA","(33.7575613, -84.2186508)",33.7575613,-84.2186508
1582,"Marrero, LA","(29.8993723, -90.1003506)",29.8993723,-90.1003506
1583,"Cuyahoga County, OH","(41.4301347, -81.6905558)",41.4301347,-81.6905558
1584,"Crystal, MN","(45.0375868, -93.3593224)",45.0375868,-93.3593224
1585,"South Holland, IL","(51.9966792, 4.5597397)",51.9966792,4.5597397
1586,"Maryland, NY","(42.5364661, -74.8865453)",42.5364661,-74.8865453
1587,"Hamtramck, MI","(42.3928151, -83.0496438)",42.3928151,-83.0496438
1588,"Rosemount, MN","(44.7391873, -93.12611)",44.7391873,-93.12611
1589,"Riverhead, NY","(40.9170435, -72.6620402)",40.9170435,-72.6620402
1590,"Brownstown, MI","(40.7378338, -83.3699219)",40.7378338,-83.3699219
1591,"City of Buda, TX","(30.0852135, -97.8402827)",30.0852135,-97.8402827
1592,"La Mirada, CA","(33.9060971, -118.0107092)",33.9060971,-118.0107092
1593,"Adelaide, WA","(47.3319625, -122.3586134)",47.3319625,-122.3586134
1594,"Bayside, NY","(40.7684351, -73.7770774)",40.7684351,-73.7770774
1595,London,"(51.5073219, -0.1276474)",51.5073219,-0.1276474
1596,"Langley, VA","(38.9464996, -77.1588685)",38.9464996,-77.1588685
1597,"Lorton, VA","(38.7043397, -77.220343)",38.7043397,-77.220343
1598,"Newington, VA","(38.7384477, -77.1849816)",38.7384477,-77.1849816
1599,"Roselle, IL","(41.9847505, -88.0797933)",41.9847505,-88.0797933
1600,"South Boston, MA","(42.3334312, -71.0494949)",42.3334312,-71.0494949
1601,"Ballardvale, MA","(42.6250925, -71.1606123)",42.6250925,-71.1606123
1602,"East Rockaway, NY","(40.6420477, -73.6695747)",40.6420477,-73.6695747
1603,"Sleepy Hollow, NY","(41.085652, -73.8584684)",41.085652,-73.8584684
1604,"Whitehall, NY","(42.6468413, -73.7988171)",42.6468413,-73.7988171
1605,"Pedricktown, NJ","(39.7673357, -75.4146374)",39.7673357,-75.4146374
1606,"Wayne, MI","(42.2682408, -83.2844172)",42.2682408,-83.2844172
1607,"Edwardsville, KS","(39.0611154, -94.8196847)",39.0611154,-94.8196847
1608,"Rolesville, NC","(35.9232073, -78.4574996)",35.9232073,-78.4574996
1609,"Falcon, CO","(38.9330077, -104.6080826)",38.9330077,-104.6080826
1610,"El Cerrito, CA","(33.8410146, -117.52079778812)",33.8410146,-117.52079778812
1611,"Pacoima, CA","(34.2625025, -118.427027)",34.2625025,-118.427027
1612,"Scituate, MA","(42.1959348, -70.725874)",42.1959348,-70.725874
1613,"Roosevelt, NY","(40.678713, -73.5890168)",40.678713,-73.5890168
1614,"Chester, NY","(41.3625937, -74.2712613)",41.3625937,-74.2712613
1615,"City of Poway, CA","(32.9540459, -117.04258455)",32.9540459,-117.04258455
1616,"Cinnaminson, NJ","(39.9967789, -74.99267)",39.9967789,-74.99267
1617,"Yeadon, PA","(39.9390017, -75.2554605)",39.9390017,-75.2554605
1618,"Schertz, TX","(29.5641617, -98.2695702)",29.5641617,-98.2695702
1619,"Brooklyn, MD","(39.2340834, -76.6033433)",39.2340834,-76.6033433
1620,"Brooks, KY","(38.0611782, -85.7096818)",38.0611782,-85.7096818
1621,"Del Valle, TX","(30.327985, -97.6191694)",30.327985,-97.6191694
1622,"Pinole, CA","(38.0043667, -122.2988587)",38.0043667,-122.2988587
1624,"Bellwood, IL","(41.8814197, -87.883117)",41.8814197,-87.883117
1625,"Denver County, CO","(39.7348381, -104.9653271)",39.7348381,-104.9653271
1627,"Penn Yan, NY","(42.6603037, -77.0540989)",42.6603037,-77.0540989
1628,"Marcy, NY","(43.170632, -75.29171)",43.170632,-75.29171
1629,"East Durham, NY","(42.3725828, -74.0956914)",42.3725828,-74.0956914
1630,"Katonah, NY","(41.25877, -73.6853852)",41.25877,-73.6853852
1631,"Alpine, CA","(38.5893934, -119.8345013)",38.5893934,-119.8345013
1632,"Clayton, NJ","(39.6601148, -75.0921197)",39.6601148,-75.0921197
1633,"Taylor, MI","(42.240872, -83.2696509)",42.240872,-83.2696509
1634,"Chesterland, OH","(41.5208955, -81.3375192674911)",41.5208955,-81.3375192674911
1635,"Mayfield Hts, OH","(41.5192189, -81.457896)",41.5192189,-81.457896
1636,"Pacheco, CA","(37.9856477, -122.073039)",37.9856477,-122.073039
1637,"Osseo, MN","(45.1194091, -93.4024532)",45.1194091,-93.4024532
1638,"Sammamish, WA","(47.6088445, -122.0423067)",47.6088445,-122.0423067
1639,"Shute Park, OR","(45.51330895, -122.975658327518)",45.51330895,-122.975658327518
1640,"Community, VA","(40.7496292, -73.967389983246)",40.7496292,-73.967389983246
1641,"Waterton, CO","(39.4935996, -105.0885975)",39.4935996,-105.0885975
1642,"Massachusetts Bay, MA","(42.3750987, -70.7494879)",42.3750987,-70.7494879
1643,"Jamaica Plain, MA","(42.3098201, -71.1203299)",42.3098201,-71.1203299
1644,"Auburn, NY","(42.9320202, -76.5672029)",42.9320202,-76.5672029
1645,"Scotia, NY","(42.8264652, -73.9642915)",42.8264652,-73.9642915
1646,"Opa-locka, FL","(25.89673385, -80.2594964085029)",25.89673385,-80.2594964085029
1647,"Tredyffrin, PA","(40.0689709, -75.4623547836361)",40.0689709,-75.4623547836361
1648,"Neptune Beach, FL","(30.311908, -81.3964734)",30.311908,-81.3964734
1649,"Lincoln Park, MI","(42.2505943, -83.1785361)",42.2505943,-83.1785361
1650,"Powder Springs, GA","(33.8595492, -84.683824)",33.8595492,-84.683824
1651,"North Ridgeville, OH","(41.3894905, -82.0190321)",41.3894905,-82.0190321
1652,"Harrisburg, NC","(35.3262523, -80.6446563)",35.3262523,-80.6446563
1653,"Sewell, NJ","(39.7665029, -75.1443435)",39.7665029,-75.1443435
1654,"Macedonia, OH","(41.313667, -81.50845)",41.313667,-81.50845
1655,"Savage, MD","(39.1228336, -76.7964152)",39.1228336,-76.7964152
1656,"Greenbrae, CA","(37.9485356, -122.5247031)",37.9485356,-122.5247031
1657,"Township of Northville, MI","(42.415516, -83.4917495234233)",42.415516,-83.4917495234233
1658,"Forest Grove, OR","(45.5197452, -123.1114405)",45.5197452,-123.1114405
1659,"Prince William, VA","(38.7389846, -77.5536743)",38.7389846,-77.5536743
1660,"Holliston, MA","(42.2000966, -71.4245049)",42.2000966,-71.4245049
1661,"Blooming Grove, NY","(41.4092605, -74.1951475)",41.4092605,-74.1951475
1662,"Ballston Lake, NY","(42.9117428, -73.8681782)",42.9117428,-73.8681782
1663,"Riverton, NJ","(40.0115009, -75.0148931)",40.0115009,-75.0148931
1664,"Buckingham, TX","(27.66822495, -97.3969018817212)",27.66822495,-97.3969018817212
1665,"Oak Park, MI","(41.8850317, -87.7845025)",41.8850317,-87.7845025
1666,"Creedmoor, NC","(36.122741, -78.6862272)",36.122741,-78.6862272
1667,"Diablo, CA","(37.842428, -121.958655117133)",37.842428,-121.958655117133
1668,"Willowbrook, CA","(33.9195386, -118.2674354)",33.9195386,-118.2674354
1669,"Huntington Park, CA","(33.9816812, -118.2250725)",33.9816812,-118.2250725
1670,"Hazel Crest, IL","(41.571701, -87.6944915)",41.571701,-87.6944915
1672,"New York City, NY","(40.7306458, -73.9866136)",40.7306458,-73.9866136
1673,"Mickleton, NJ","(39.7901134, -75.2376834)",39.7901134,-75.2376834
1674,"Romulus, MI","(42.2222614, -83.3965995)",42.2222614,-83.3965995
1675,"Ferndale, MI","(42.4605917, -83.1346478)",42.4605917,-83.1346478
1676,"Wyandotte County, KS","(39.1090458, -94.767624)",39.1090458,-94.767624
1677,"Doraville, GA","(33.8981579, -84.2832564)",33.8981579,-84.2832564
1678,"Bratenahl, OH","(41.5445409, -81.622323)",41.5445409,-81.622323
1679,"American Canyon, CA","(38.1749179, -122.2608044)",38.1749179,-122.2608044
1680,"Bellflower, CA","(33.8825705, -118.1167679)",33.8825705,-118.1167679
1681,"Artesia, CA","(33.8690197, -118.0796195)",33.8690197,-118.0796195
1682,"Poulsbo, WA","(47.7391366, -122.63928)",47.7391366,-122.63928
1683,"Silver Hill, MD","(38.8417797, -76.9458075)",38.8417797,-76.9458075
1684,"Blue Island, IL","(41.65530805, -87.6775906182415)",41.65530805,-87.6775906182415
1685,"Castle Rock, CO","(39.3726585, -104.8584264)",39.3726585,-104.8584264
1686,"East Walpole, MA","(42.1620431, -71.2106086)",42.1620431,-71.2106086
1687,"Chinatown, NY","(40.7164913, -73.9962504)",40.7164913,-73.9962504
1688,"Arden, NY","(41.2745381, -74.1529235)",41.2745381,-74.1529235
1689,"Gaston County, NC","(35.2849659, -81.179014)",35.2849659,-81.179014
1690,"Bridgeport, NJ","(39.8009464, -75.3474118)",39.8009464,-75.3474118
1691,"Worcester, PA","(40.201217, -75.346567)",40.201217,-75.346567
1692,"Waxahachie, TX","(32.3865312, -96.8483311)",32.3865312,-96.8483311
1693,"Marion, AR","(35.228404, -90.1748519946581)",35.228404,-90.1748519946581
1694,"Ammendale, MD","(39.0509425, -76.8966403)",39.0509425,-76.8966403
1695,"Lutherville, MD","(39.4212175, -76.6260805)",39.4212175,-76.6260805
1696,"South Valley, NM","(35.0100487, -106.6780809)",35.0100487,-106.6780809
1697,"Riverside, MO","(38.2867212, -90.3801199)",38.2867212,-90.3801199
1699,"Medina, MN","(45.0352411, -93.5824586)",45.0352411,-93.5824586
1700,"New Hope, MN","(45.0380201, -93.3866185)",45.0380201,-93.3866185
1701,"Andover, MN","(45.2332985, -93.2913405)",45.2332985,-93.2913405
1702,"Bell Gardens, CA","(33.9652918, -118.1514588)",33.9652918,-118.1514588
1703,"Suquamish, WA","(47.7301145, -122.5529894)",47.7301145,-122.5529894
1704,"Hopewell Junction, NY","(41.5839824, -73.8087442)",41.5839824,-73.8087442
1705,"Harlem, NY","(40.8078786, -73.9454154)",40.8078786,-73.9454154
1706,"Auriesville, NY","(42.9295183, -74.3165222)",42.9295183,-74.3165222
1707,"Yardley, PA","(40.245664, -74.8459972)",40.245664,-74.8459972
1708,"Mooresville, IN","(35.5848596, -80.8100724)",35.5848596,-80.8100724
1709,"Greendale, WI","(42.9405711, -87.9959191)",42.9405711,-87.9959191
1710,"Georgetown, TX","(30.671598, -97.6550066012043)",30.671598,-97.6550066012043
1711,"Anacostia, DC","(38.8654418, -76.9842531)",38.8654418,-76.9842531
1712,"Chevy Chase, DC","(38.9714068, -77.0542549)",38.9714068,-77.0542549
1713,"Pembroke, MA","(42.0714907, -70.8092074)",42.0714907,-70.8092074
1714,"Great River, NY","(40.7212097, -73.1576139)",40.7212097,-73.1576139
1715,"South Park, CA","(32.7201829, -117.1292638)",32.7201829,-117.1292638
1716,"City of Coral Gables, FL","(25.7340983, -80.2803052)",25.7340983,-80.2803052
1717,"Crum Lynne, PA","(39.8723347, -75.3279662)",39.8723347,-75.3279662
1718,"Bellmawr, NJ","(39.8676134, -75.0946183)",39.8676134,-75.0946183
1720,"Contra Costa County, CA","(37.9034806, -121.9175345)",37.9034806,-121.9175345
1721,"Temple Hills, MD","(38.8140024, -76.9455296)",38.8140024,-76.9455296
1722,"Millwood, NY","(41.1923171, -73.7973562)",41.1923171,-73.7973562
1724,"Saugerties, NY","(42.0775906, -73.9529126)",42.0775906,-73.9529126
1725,"North Hills, NY","(40.7809343, -73.6765187)",40.7809343,-73.6765187
1726,"Fountain, CO","(38.70437675, -104.710259540185)",38.70437675,-104.710259540185
1727,"Inwood, NY","(40.8656555, -73.9268035)",40.8656555,-73.9268035
1728,"Kearny Mesa, CA","(32.8288522, -117.1420073)",32.8288522,-117.1420073
1729,"Lake Elmo, MN","(44.9957998, -92.8793768)",44.9957998,-92.8793768
1730,"Oneida, NY","(43.2144051, -75.4039155)",43.2144051,-75.4039155
1731,"Windon, PA","(40.5614293, -80.2563952)",40.5614293,-80.2563952
1732,"South Easton, MA","(42.0473222, -71.0814358)",42.0473222,-71.0814358
1733,"Jamestown, NY","(42.0970023, -79.2353259)",42.0970023,-79.2353259
1734,"Goshen, NY","(41.4020382, -74.3243191)",41.4020382,-74.3243191
1735,"Township of Marple, PA","(39.9639759, -75.3699872133938)",39.9639759,-75.3699872133938
1736,"Ponte Vedra, FL","(30.2274645, -81.3800824)",30.2274645,-81.3800824
1737,"Rockford, MN","(45.0882963, -93.7344099)",45.0882963,-93.7344099
1738,"Creedmoor, TX","(30.0899368, -97.7338917)",30.0899368,-97.7338917
1739,"Orland Park, IL","(41.6303103, -87.8539425)",41.6303103,-87.8539425
1740,"Croydon, PA","(40.0894885, -74.8980807295489)",40.0894885,-74.8980807295489
1741,"Delran, NJ","(40.0179845, -74.9434845711637)",40.0179845,-74.9434845711637
1742,"Middleburg, FL","(30.0557025, -81.9036374425886)",30.0557025,-81.9036374425886
1743,"Glen Arm, MD","(39.4534402, -76.4944089)",39.4534402,-76.4944089
1744,"Pulaski Park, WI","(42.997237, -87.9350849)",42.997237,-87.9350849
1745,"Ruston, WA","(47.2994854, -122.5069473)",47.2994854,-122.5069473
1746,"Prospect Heights, IL","(42.0953049, -87.9375694)",42.0953049,-87.9375694
1747,"Township of West Deptford, NJ","(39.8119973, -75.1107004478628)",39.8119973,-75.1107004478628
1748,"Orient, OH","(39.8031819, -83.1518931)",39.8031819,-83.1518931
1749,"Selfridge, MI","(46.041389, -100.92513)",46.041389,-100.92513
1750,"Sparks Glencoe, MD","(39.541997, -76.621251)",39.541997,-76.621251
1751,"Brooklyn Hts, OH","(41.4213632, -81.6774726)",41.4213632,-81.6774726
1752,"New Sweden, TX","(30.4085384, -97.5130563)",30.4085384,-97.5130563
1753,"Wyldwood, TX","(30.1293821, -97.4727743)",30.1293821,-97.4727743
1754,"Kentfield, CA","(37.9519958, -122.5572116)",37.9519958,-122.5572116
1755,"City Industry, CA","(33.996821, -117.886110575478)",33.996821,-117.886110575478
1756,"Manchester, WA","(42.484154, -91.4554252)",42.484154,-91.4554252
1757,"Fort Washington, MD","(38.7125305, -77.0124598)",38.7125305,-77.0124598
1758,"Philadelphia, NY","(44.154622, -75.708847)",44.154622,-75.708847
1759,"East Hampton, NY","(40.9637919, -72.1851729)",40.9637919,-72.1851729
1760,"Palisades, NY","(41.0111793, -73.91346)",41.0111793,-73.91346
